Release DateTime,Release Name,Release Filename,Release URL,QuickStats Only Release,Release Static Link,Release Includes JSON
2022-09-30T12:00:00Z,"Small Grains Summary",smgr0922,https://usda.library.cornell.edu/concern/publications/5t34sj573,N,N,Y
2022-09-30T15:00:00Z,"Agricultural Prices",agpr0922,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2022-09-30T15:00:00Z,"Peanut Prices",pnpr4022,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2022-10-03T15:00:00Z,"Cotton System",cact0922,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2022-10-03T15:00:00Z,"Fats & Oils",cafo0922,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2022-10-03T15:00:00Z,"Grain Crushings",cagc0922,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2022-10-03T16:00:00Z,"Crop Progress",prog4122,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2022-10-04T15:00:00Z,"Dairy Products",dary1022,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2022-10-05T15:00:00Z,"Broiler Hatchery",brls4122,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2022-10-07T15:00:00Z,"Peanut Prices",pnpr4122,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2022-10-11T16:00:00Z,"Crop Progress",prog4222,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2022-10-12T12:00:00Z,"Cotton Ginnings",ctgn4222,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2022-10-12T12:00:00Z,"Crop Production",crop1022,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2022-10-12T15:00:00Z,"Broiler Hatchery",brls4222,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2022-10-14T15:00:00Z,"Peanut Prices",pnpr4222,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2022-10-14T15:00:00Z,"Turkey Hatchery",tkha1022,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2022-10-17T16:00:00Z,"Crop Progress",prog4322,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2022-10-19T15:00:00Z,"Broiler Hatchery",brls4322,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2022-10-20T15:00:00Z,"Livestock Slaughter",lstk1022,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2022-10-20T15:00:00Z,"Milk Production",mkpr1022,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2022-10-21T12:00:00Z,"Cotton Ginnings",ctgn4322,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2022-10-21T12:00:00Z,"Rice Stocks",rice1022,https://usda.library.cornell.edu/concern/publications/d791sg19j,N,N,N
2022-10-21T15:00:00Z,"Cattle on Feed",cofd1022,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2022-10-21T15:00:00Z,"Chickens and Eggs",ckeg1022,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2022-10-21T15:00:00Z,"Peanut Prices",pnpr4322,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2022-10-24T15:00:00Z,"Cold Storage",cost1022,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2022-10-24T15:00:00Z,"Poultry Slaughter",psla1022,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2022-10-24T16:00:00Z,"Crop Progress",prog4422,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2022-10-26T15:00:00Z,"Broiler Hatchery",brls4422,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2022-10-26T15:00:00Z,"Peanut Stocks and Processing",pnst1022,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2022-10-28T15:00:00Z,"Egg Products",eggs1022,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2022-10-28T15:00:00Z,"National Conservation Practice Adoption Motivations Survey", ,https://usda.library.cornell.edu/concern/publications/zk51wh49t,N,N,N
2022-10-28T15:00:00Z,"Peanut Prices",pnpr4422,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2022-10-31T15:00:00Z,"Agricultural Prices",agpr1022,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2022-10-31T16:00:00Z,"Crop Progress",prog4522,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2022-11-01T15:00:00Z,"Cotton System",cact1122,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2022-11-01T15:00:00Z,"Fats & Oils",cafo1122,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2022-11-01T15:00:00Z,"Flour Milling",cafl1122,https://usda.library.cornell.edu/concern/publications/cr56n097m,N,N,N
2022-11-01T15:00:00Z,"Grain Crushings",cagc1122,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2022-11-02T15:00:00Z,"Broiler Hatchery",brls4522,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2022-11-04T15:00:00Z,"Dairy Products",dary1122,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2022-11-04T15:00:00Z,"Peanut Prices",pnpr4522,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2022-11-07T16:00:00Z,"Crop Progress",prog4622,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2022-11-09T12:00:00Z,"Cotton Ginnings",ctgn4622,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2022-11-09T12:00:00Z,"Crop Production",crop1122,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2022-11-09T15:00:00Z,"Broiler Hatchery",brls4622,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2022-11-10T15:00:00Z,"Peanut Prices",pnpr4622,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2022-11-14T16:00:00Z,"Crop Progress",prog4722,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2022-11-16T15:00:00Z,"Broiler Hatchery",brls4722,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2022-11-16T15:00:00Z,"Turkey Hatchery",tkha1122,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2022-11-18T15:00:00Z,"Cattle on Feed",cofd1122,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2022-11-18T15:00:00Z,"Peanut Prices",pnpr4722,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2022-11-21T15:00:00Z,"Chickens and Eggs",ckeg1122,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2022-11-21T15:00:00Z,"Milk Production",mkpr1122,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2022-11-21T16:00:00Z,"Crop Progress",prog4822,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2022-11-22T15:00:00Z,"Cold Storage",cost1122,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2022-11-22T15:00:00Z,"Poultry Slaughter",psla1122,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2022-11-23T12:00:00Z,"Cotton Ginnings",ctgn4822,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2022-11-23T15:00:00Z,"Broiler Hatchery",brls4822,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2022-11-23T15:00:00Z,"Farm Labor",fmla1122,https://usda.library.cornell.edu/concern/publications/x920fw89s,N,N,N
2022-11-23T15:00:00Z,"Livestock Slaughter",lstk1122,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2022-11-25T15:00:00Z,"Peanut Prices",pnpr4822,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2022-11-25T15:00:00Z,"Peanut Stocks and Processing",pnst1122,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2022-11-29T16:00:00Z,"Crop Progress",prog4922,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2022-11-30T15:00:00Z,"Agricultural Prices",agpr1122,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2022-11-30T15:00:00Z,"Broiler Hatchery",brls4922,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2022-11-30T15:00:00Z,"Egg Products",eggs1122,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2022-12-01T15:00:00Z,"Cotton System",cact1222,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2022-12-01T15:00:00Z,"Fats & Oils",cafo1222,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2022-12-01T15:00:00Z,"Grain Crushings",cagc1222,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2022-12-02T15:00:00Z,"Dairy Products",dary1222,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2022-12-02T15:00:00Z,"Peanut Prices",pnpr4922,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2022-12-07T15:00:00Z,"Broiler Hatchery",brls5022,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2022-12-09T12:00:00Z,"Cotton Ginnings",ctgn5022,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2022-12-09T12:00:00Z,"Crop Production",crop1222,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2022-12-09T15:00:00Z,"Peanut Prices",pnpr5022,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2022-12-14T15:00:00Z,"Broiler Hatchery",brls5122,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2022-12-14T15:00:00Z,"North American Potatoes",uscp1222,https://usda.library.cornell.edu/concern/publications/4m90dv511,N,N,N
2022-12-14T15:00:00Z,"Turkey Hatchery",tkha1222,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2022-12-15T12:00:00Z,"Certified Organic Production",cenorg22,https://usda.library.cornell.edu/concern/publications/zg64tk92g,N,N,N
2022-12-15T15:00:00Z,"County Estimates  Barley, Oats, Wheat",cebran22,https://www.nass.usda.gov/Quick_Stats/Lite/,Y,N,N
2022-12-16T15:00:00Z,"Peanut Prices",pnpr5122,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2022-12-16T15:00:00Z,"Potato Stocks",post1222,https://usda.library.cornell.edu/concern/publications/47429915b,N,N,N
2022-12-19T15:00:00Z,"Milk Production",mkpr1222,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2022-12-19T15:00:00Z,"National Hop Report",hopsan22,https://usda.library.cornell.edu/concern/publications/s7526c41m,N,N,N
2022-12-20T15:00:00Z,"Chickens and Eggs",ckeg1222,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2022-12-21T15:00:00Z,"Broiler Hatchery",brls5222,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2022-12-22T12:00:00Z,"Cotton Ginnings",ctgn5222,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2022-12-22T15:00:00Z,"Cold Storage",cost1222,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2022-12-22T15:00:00Z,"Livestock Slaughter",lstk1222,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2022-12-22T15:00:00Z,"Poultry Slaughter",psla1222,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2022-12-23T15:00:00Z,"Cattle on Feed",cofd1222,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2022-12-23T15:00:00Z,"Hogs and Pigs",hgpg1222,https://usda.library.cornell.edu/concern/publications/rj430453j,N,N,Y
2022-12-23T15:00:00Z,"Peanut Prices",pnpr5222,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2022-12-28T15:00:00Z,"Broiler Hatchery",brls5322,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2022-12-28T15:00:00Z,"Egg Products",eggs1222,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2022-12-28T15:00:00Z,"Peanut Stocks and Processing",pnst1222,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2022-12-30T15:00:00Z,"Agricultural Prices",agpr1222,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2022-12-30T15:00:00Z,"Peanut Prices",pnpr5322,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2022-01-17T00:00:00Z,"HOLIDAY",,,N,N,N
2022-02-21T00:00:00Z,"HOLIDAY",,,N,N,N
2022-05-30T00:00:00Z,"HOLIDAY",,,N,N,N
2022-06-20T00:00:00Z,"HOLIDAY",,,N,N,N
2022-07-04T00:00:00Z,"HOLIDAY",,,N,N,N
2022-09-05T00:00:00Z,"HOLIDAY",,,N,N,N
2022-10-10T00:00:00Z,"HOLIDAY",,,N,N,N
2022-11-11T00:00:00Z,"HOLIDAY",,,N,N,N
2022-11-24T00:00:00Z,"HOLIDAY",,,N,N,N
2022-12-26T00:00:00Z,"HOLIDAY",,,N,N,N
2022-12-31T00:00:00Z,"HOLIDAY",,,N,N,N
2023-01-03T15:00:00Z,"Cotton System",cact0123,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2023-01-03T15:00:00Z,"Fats & Oils",cafo0123,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2023-01-03T15:00:00Z,"Grain Crushings",cagc0123,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2023-01-04T12:00:00Z,"State Stories",stwe0123,https://usda.library.cornell.edu/concern/publications/fq977t77k,N,N,N
2023-01-04T15:00:00Z,"Broiler Hatchery",brls0123,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-01-06T15:00:00Z,"Dairy Products",dary0123,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2023-01-06T15:00:00Z,"Peanut Prices",pnpr0123,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-01-11T15:00:00Z,"Broiler Hatchery",brls0223,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-01-11T15:00:00Z,"Cost of Pollination",cospol23,https://usda.library.cornell.edu/concern/publications/d504rk335,N,N,N
2023-01-12T12:00:00Z,"Cotton Ginnings",ctgn0223,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2023-01-12T12:00:00Z,"Crop Production",crop0123,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2023-01-12T12:00:00Z,"Crop Production - Ann.",cropan23,https://usda.library.cornell.edu/concern/publications/k3569432s,N,N,Y
2023-01-12T12:00:00Z,"Grain Stocks",grst0123,https://usda.library.cornell.edu/concern/publications/xg94hp534,N,N,Y
2023-01-12T12:00:00Z,"Rice Stocks",rice0123,https://usda.library.cornell.edu/concern/publications/d791sg19j,N,N,N
2023-01-12T12:00:00Z,"Winter Wheat/Canola Seedings",wtrc0123,https://usda.library.cornell.edu/concern/publications/z890rt24s,N,N,Y
2023-01-13T15:00:00Z,"Peanut Prices",pnpr0223,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-01-13T15:00:00Z,"Turkey Hatchery",tkha0123,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2023-01-18T15:00:00Z,"Broiler Hatchery",brls0323,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-01-19T15:00:00Z,"Livestock Slaughter",lstk0123,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2023-01-19T15:00:00Z,"Pecan Production",pecnpr23,https://usda.library.cornell.edu/concern/publications/5425kg32f,N,N,N
2023-01-20T12:00:00Z,"Cotton Ginnings",ctgn0323,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2023-01-20T15:00:00Z,"Cattle on Feed",cofd0123,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2023-01-20T15:00:00Z,"Chickens and Eggs",ckeg0123,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2023-01-20T15:00:00Z,"Coffee",cafean23,https://usda.library.cornell.edu/concern/publications/3t945q80c,N,N,N
2023-01-20T15:00:00Z,"North American Potatoes",uscp0123,https://usda.library.cornell.edu/concern/publications/4m90dv511,N,N,N
2023-01-20T15:00:00Z,"Peanut Prices",pnpr0323,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-01-25T15:00:00Z,"Broiler Hatchery",brls0423,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-01-25T15:00:00Z,"Cold Storage",cost0123,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2023-01-25T15:00:00Z,"Milk Production",mkpr0123,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2023-01-25T15:00:00Z,"Poultry Slaughter",psla0123,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2023-01-26T13:00:00Z,"TEST DDO",test23,https://usda.library.cornell.edu/concern/publications/TEST DDO,N,N,N
2023-01-27T15:00:00Z,"Peanut Prices",pnpr0423,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-01-27T15:00:00Z,"Peanut Stocks and Processing",pnst0123,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2023-01-30T15:00:00Z,"Egg Products",eggs0123,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2023-01-31T12:00:00Z,"State Stories",stwe0523,https://usda.library.cornell.edu/concern/publications/fq977t77k,N,N,N
2023-01-31T15:00:00Z,"Agricultural Prices",agpr0123,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2023-01-31T15:00:00Z,"Cattle",catl0123,https://usda.library.cornell.edu/concern/publications/h702q636h,N,N,Y
2023-01-31T15:00:00Z,"Sheep and Goats",shep0123,https://usda.library.cornell.edu/concern/publications/000000018,N,N,N
2023-02-01T15:00:00Z,"Broiler Hatchery",brls0523,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-02-01T15:00:00Z,"Cotton System",cact0223,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2023-02-01T15:00:00Z,"Fats & Oils",cafo0223,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2023-02-01T15:00:00Z,"Flour Milling",cafl0223,https://usda.library.cornell.edu/concern/publications/cr56n097m,N,N,N
2023-02-01T15:00:00Z,"Grain Crushings",cagc0223,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2023-02-03T15:00:00Z,"Dairy Products",dary0223,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2023-02-03T15:00:00Z,"Peanut Prices",pnpr0523,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-02-08T12:00:00Z,"Cotton Ginnings",ctgn0623,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2023-02-08T12:00:00Z,"Crop Production",crop0223,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2023-02-08T15:00:00Z,"Broiler Hatchery",brls0623,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-02-10T15:00:00Z,"Catfish Production",cfpd0223,https://usda.library.cornell.edu/concern/publications/bg257f046,N,N,N
2023-02-10T15:00:00Z,"Peanut Prices",pnpr0623,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-02-15T15:00:00Z,"Broiler Hatchery",brls0723,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-02-15T15:00:00Z,"Turkey Hatchery",tkha0223,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2023-02-15T15:00:00Z,"Vegetables - Ann.",vegean23,https://usda.library.cornell.edu/concern/publications/02870v86p,N,N,N
2023-02-17T15:00:00Z,"Farms and Land in Farms",fnlo0223,https://usda.library.cornell.edu/concern/publications/5712m6524,N,N,N
2023-02-17T15:00:00Z,"Peanut Prices",pnpr0723,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-02-17T15:00:00Z,"Potato Stocks",post0223,https://usda.library.cornell.edu/concern/publications/47429915b,N,N,N
2023-02-21T15:00:00Z,"Chickens and Eggs - Ann.",ckegan23,https://usda.library.cornell.edu/concern/publications/1v53jw96n,N,N,N
2023-02-22T15:00:00Z,"Broiler Hatchery",brls0823,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-02-22T15:00:00Z,"Milk Production",mkpr0223,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2023-02-22T15:00:00Z,"Poultry Slaughter",psla0223,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2023-02-23T15:00:00Z,"Livestock Slaughter",lstk0223,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2023-02-24T15:00:00Z,"Cattle on Feed",cofd0223,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2023-02-24T15:00:00Z,"County Estimates  Corn, Soybeans, Sorghum",cecnan23,https://www.nass.usda.gov/Quick_Stats/Lite/,Y,N,N
2023-02-24T15:00:00Z,"Cold Storage",cost0223,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2023-02-24T15:00:00Z,"Crop Values",cpvl0223,https://usda.library.cornell.edu/concern/publications/k35694332,N,N,N
2023-02-24T15:00:00Z,"Peanut Prices",pnpr0823,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-02-27T15:00:00Z,"Chickens and Eggs",ckeg0223,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2023-02-27T15:00:00Z,"Peanut Stocks and Processing",pnst0223,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2023-02-27T15:00:00Z,"Trout Production",trpr0223,https://usda.library.cornell.edu/concern/publications/t722h882h,N,N,N
2023-02-28T12:00:00Z,"State Stories",stwe0923,https://usda.library.cornell.edu/concern/publications/fq977t77k,N,N,N
2023-02-28T15:00:00Z,"Agricultural Prices",agpr0223,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2023-02-28T15:00:00Z,"Cold Storage - Ann.",costan23,https://usda.library.cornell.edu/concern/publications/sb397824g,N,N,N
2023-02-28T15:00:00Z,"Egg Products",eggs0223,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2023-02-28T15:00:00Z,"Poultry Slaughter - Ann.",pslaan23,https://usda.library.cornell.edu/concern/publications/pg15bd88s,N,N,N
2023-03-01T15:00:00Z,"Broiler Hatchery",brls0923,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-03-01T15:00:00Z,"Cotton System",cact0323,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2023-03-01T15:00:00Z,"Cotton System - Ann.",cactan23,https://usda.library.cornell.edu/concern/publications/kp78gg381,N,N,N
2023-03-01T15:00:00Z,"Fats & Oils",cafo0323,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2023-03-01T15:00:00Z,"Fats & Oils - Ann.",cafoan23,https://usda.library.cornell.edu/concern/publications/b5644r54d,N,N,N
2023-03-01T15:00:00Z,"Grain Crushings",cagc0323,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2023-03-03T15:00:00Z,"County Estimates  All Rice",cerian23,https://www.nass.usda.gov/Quick_Stats/Lite/,Y,N,N
2023-03-03T15:00:00Z,"Dairy Products",dary0323,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2023-03-03T15:00:00Z,"Peanut Prices",pnpr0923,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-03-08T12:00:00Z,"Cotton Ginnings",ctgn1023,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2023-03-08T12:00:00Z,"Crop Production",crop0323,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2023-03-08T15:00:00Z,"Broiler Hatchery",brls1023,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-03-08T15:00:00Z,"U.S. and Canadian Cattle and Sheep",uscc0323,https://usda.library.cornell.edu/concern/publications/474299142,N,N,N
2023-03-08T15:00:00Z,"U.S. and Canadian Hogs",usch0323,https://usda.library.cornell.edu/concern/publications/7h149p85x,N,N,N
2023-03-10T15:00:00Z,"Peanut Prices",pnpr1023,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-03-10T15:00:00Z,"Price Reactions after USDA Crop Reports",prrcan23,https://usda.library.cornell.edu/concern/publications/ms35t861q,N,N,N
2023-03-10T15:00:00Z,"Price Reactions After USDA Livestock Reports",prrlan23,https://usda.library.cornell.edu/concern/publications/z316q156s,N,N,N
2023-03-13T15:00:00Z,"North American Grain and Oilseed Crushings",cairus23,https://usda.library.cornell.edu/concern/publications/ks65hk36z,N,N,N
2023-03-15T15:00:00Z,"Broiler Hatchery",brls1123,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-03-15T15:00:00Z,"Turkey Hatchery",tkha0323,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2023-03-17T15:00:00Z,"Cattle on Feed",cofd0323,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2023-03-17T15:00:00Z,"Honey",hony0323,https://usda.library.cornell.edu/concern/publications/hd76s004z,N,N,N
2023-03-17T15:00:00Z,"Hop Stocks",hops0323,https://usda.library.cornell.edu/concern/publications/sb397825r,N,N,N
2023-03-17T15:00:00Z,"Peanut Prices",pnpr1123,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-03-20T15:00:00Z,"Milk Production",mkpr0323,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2023-03-22T15:00:00Z,"Broiler Hatchery",brls1223,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-03-23T15:00:00Z,"Chickens and Eggs",ckeg0323,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2023-03-23T15:00:00Z,"Cold Storage",cost0323,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2023-03-23T15:00:00Z,"Livestock Slaughter",lstk0323,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2023-03-24T15:00:00Z,"Peanut Prices",pnpr1223,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-03-24T15:00:00Z,"Poultry Slaughter",psla0323,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2023-03-27T15:00:00Z,"Peanut Stocks and Processing",pnst0323,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2023-03-28T12:00:00Z,"State Stories",stwe1323,https://usda.library.cornell.edu/concern/publications/fq977t77k,N,N,N
2023-03-29T15:00:00Z,"Broiler Hatchery",brls1323,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-03-30T15:00:00Z,"Egg Products",eggs0323,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2023-03-30T15:00:00Z,"Hogs and Pigs",hgpg0323,https://usda.library.cornell.edu/concern/publications/rj430453j,N,N,Y
2023-03-31T12:00:00Z,"Grain Stocks",grst0323,https://usda.library.cornell.edu/concern/publications/xg94hp534,N,N,Y
2023-03-31T12:00:00Z,"Prospective Plantings",pspl0323,https://usda.library.cornell.edu/concern/publications/x633f100h,N,N,Y
2023-03-31T12:00:00Z,"Rice Stocks",rice0323,https://usda.library.cornell.edu/concern/publications/d791sg19j,N,N,N
2023-03-31T15:00:00Z,"Agricultural Prices",agpr0323,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
